Date, Open, High, Low, Close, Volume, Adj Close, Dividend, Stock Split
2012-08-01, 615.91, 616.40, 603.00, 606.81, 96125400, 79.79,,
2012-07-31, 603.23, 611.70, 602.72, 610.76, 115581900, 80.31,,
2012-07-30, 590.92, 599.44, 587.82, 595.03, 94785600, 78.25,,
2012-07-27, 575.01, 585.83, 571.59, 585.16, 100984100, 76.95,,
2012-07-26, 579.76, 580.40, 570.36, 574.88, 101658200, 75.60,,
2012-07-25, 574.46, 580.80, 570.00, 574.97, 219328200, 75.61,,
2012-07-24, 607.38, 609.68, 598.51, 600.92, 141283100, 79.02,,
2012-07-23, 594.40, 605.90, 587.71, 603.83, 121993900, 79.40,,
2012-07-20, 613.03, 614.44, 603.70, 604.30, 99367800, 79.46,,
2012-07-19, 611.28, 615.35, 606.00, 614.32, 109215400, 80.78,,
2012-07-18, 606.59, 608.34, 603.56, 606.26, 63175000, 79.72,,
2012-07-17, 610.79, 611.50, 603.15, 606.94, 73406200, 79.81,,
2012-07-16, 605.12, 611.62, 605.02, 606.91, 75315100, 79.81,,
2012-07-13, 602.95, 607.19, 600.00, 604.97, 77856800, 79.55,,
2012-07-12, 600.24, 603.47, 592.68, 598.90, 107010400, 78.75,,
2012-07-11, 606.12, 607.66, 597.22, 604.43, 117330500, 79.48,,
2012-07-10, 617.97, 619.87, 605.31, 608.21, 127989400, 79.98,,
2012-07-09, 605.30, 613.90, 604.11, 613.89, 94851400, 80.73,,
2012-07-06, 607.09, 608.44, 601.58, 605.88, 104732600, 79.67,,
2012-07-05, 600.56, 614.34, 599.65, 609.94, 121095800, 80.21,,
2012-07-03, 594.88, 600.00, 594.00, 599.41, 60428200, 78.82,,
2012-07-02, 584.73, 593.47, 583.60, 592.52, 100023000, 77.92,,
2012-06-29, 578.00, 584.00, 574.25, 584.00, 105375200, 76.79,,
2012-06-28, 571.67, 574.00, 565.61, 569.05, 70709100, 74.83,,
2012-06-27, 575.00, 576.74, 571.92, 574.50, 50749300, 75.55,,
2012-06-26, 571.33, 574.49, 567.33, 572.03, 69134100, 75.22,,
2012-06-25, 577.30, 579.80, 570.37, 570.77, 76095600, 75.06,,
2012-06-22, 579.04, 582.19, 575.42, 582.10, 71117900, 76.54,,
2012-06-21, 585.44, 588.22, 577.44, 577.67, 81587800, 75.96,,
2012-06-20, 588.21, 589.25, 580.80, 585.74, 89735800, 77.02,,
2012-06-19, 583.40, 590.00, 583.10, 587.41, 90351100, 77.24,,
2012-06-18, 570.96, 587.89, 570.37, 585.78, 110103000, 77.03,,
2012-06-15, 571.00, 574.62, 569.55, 574.13, 83813800, 75.50,,
2012-06-14, 571.24, 573.50, 567.26, 571.53, 86393300, 75.15,,
2012-06-13, 574.52, 578.48, 570.38, 572.16, 73395000, 75.24,,
2012-06-12, 574.46, 576.62, 566.70, 576.16, 108845100, 75.76,,
2012-06-11, 587.72, 588.50, 570.63, 571.17, 147816200, 75.11,,
2012-06-08, 571.60, 580.58, 569.00, 580.32, 86879100, 76.31,,
2012-06-07, 577.29, 577.32, 570.50, 571.72, 94941700, 75.18,,
2012-06-06, 567.77, 573.85, 565.50, 571.46, 100363900, 75.15,,
2012-06-05, 561.27, 566.47, 558.33, 562.83, 97053600, 74.01,,
2012-06-04, 561.50, 567.50, 548.50, 564.29, 139248900, 74.20,,
2012-06-01, 569.16, 572.65, 560.52, 560.99, 130246900, 73.77,,
2012-05-31, 580.74, 581.50, 571.46, 577.73, 122918600, 75.97,,
